20160401004640,36.3282777778,139.2844166667,507,0,0,0,90,2,
20160401004641,36.3281666667,139.2844166667,507,0,0,0,90,2,
20160401004642,36.3280277778,139.2844166667,507,0,0,0,90,2,
20160401004643,36.3278888889,139.2844166667,507,0,0,0,90,2,
20160401004644,36.3277777778,139.2844166667,507,0,0,0,90,2,
20160401004645,36.3276666667,139.2844166667,506,0,0,0,90,2,
20160401004646,36.3275277778,139.2844444444,506,0,0,0,90,2,
20160401004647,36.3273888889,139.2844444444,505,0,0,0,90,2,
20160401004648,36.3272777778,139.2844444444,505,0,0,0,90,2,
20160401004649,36.3271666667,139.2844444444,503,0,0,0,90,2,
20160401004650,36.3270277778,139.2844444444,501,0,0,0,90,2,
20160401004651,36.3268888889,139.2844444444,499,0,0,0,90,2,
20160401004652,36.3267777778,139.2844166667,497,0,0,0,90,2,
20160401004653,36.3266666667,139.2844166667,494,0,0,0,90,2,
20160401004654,36.3265277778,139.2844166667,492,0,0,0,90,2,
20160401004655,36.3264166667,139.2844166667,490,0,0,0,90,2,
20160401004656,36.3263055556,139.2844166667,488,0,0,0,90,2,
20160401004657,36.3261666667,139.2844166667,486,0,0,0,90,2,
20160401004658,36.3260555556,139.2843888889,484,0,0,0,90,2,
20160401004659,36.3259444444,139.2843888889,484,0,0,0,90,2,
20160401004700,36.3258333333,139.2843888889,484,0,0,0,90,2,
20160401004701,36.3257222222,139.2843888889,483,0,0,0,90,2,
20160401004702,36.3255833333,139.2843888889,483,0,0,0,90,2,
20160401004703,36.3254722222,139.2843888889,483,0,0,0,90,2,
20160401004704,36.3253611111,139.2843611111,483,0,0,0,90,2,
20160401004705,36.32525,139.2843611111,482,0,0,0,90,2,
20160401004706,36.3251388889,139.2843611111,482,0,0,0,90,2,
20160401004707,36.325,139.2843611111,482,0,0,0,90,2,
20160401004708,36.3248888889,139.2843611111,481,0,0,0,90,2,
20160401004709,36.3247777778,139.2843611111,483,0,0,0,90,2,
20160401004710,36.3246666667,139.2843333333,486,0,0,0,90,2,
20160401004711,36.3245277778,139.2843333333,488,0,0,0,90,2,
20160401004712,36.3244166667,139.2843333333,490,0,0,0,90,2,
20160401004713,36.3243055556,139.2843333333,492,0,0,0,90,2,
20160401004714,36.3241666667,139.2843333333,495,0,0,0,90,2,
20160401004715,36.3240555556,139.2843333333,497,0,0,0,90,2,
20160401004716,36.3239444444,139.2843055556,499,0,0,0,90,2,
20160401004717,36.3238055556,139.2843055556,502,0,0,0,90,2,
20160401004718,36.3236944444,139.2843055556,504,0,0,0,90,2,
20160401004719,36.3235555556,139.2843055556,503,0,0,0,90,2,
20160401004720,36.3234444444,139.2843055556,503,0,0,0,90,2,
20160401004721,36.3233333333,139.2842777778,502,0,0,0,90,2,
20160401004722,36.3231944444,139.2842777778,502,0,0,0,90,2,
20160401004723,36.3230833333,139.2842777778,501,0,0,0,90,2,
20160401004724,36.3229722222,139.2842777778,501,0,0,0,90,2,
20160401004725,36.3228333333,139.2842777778,500,0,0,0,90,2,
20160401004726,36.3227222222,139.2842777778,500,0,0,0,90,2,
20160401004727,36.3226111111,139.28425,499,0,0,0,90,2,
20160401004728,36.3225,139.28425,499,0,0,0,90,2,
20160401004729,36.3223611111,139.28425,498,0,0,0,90,2,
20160401004730,36.32225,139.28425,498,0,0,0,90,2,
20160401004731,36.3221388889,139.28425,497,0,0,0,90,2,
20160401004732,36.322,139.28425,497,0,0,0,90,2,
20160401004733,36.3218888889,139.2842222222,496,0,0,0,90,2,
20160401004734,36.3217777778,139.2842222222,496,0,0,0,90,2,
20160401004735,36.3216666667,139.2842222222,495,0,0,0,90,2,
20160401004736,36.3215277778,139.2842222222,495,0,0,0,90,2,
20160401004737,36.3214166667,139.2842222222,494,0,0,0,90,2,
20160401004738,36.3213055556,139.2842222222,494,0,0,0,90,2,
20160401004739,36.3211944444,139.2841944444,493,0,0,0,90,2,
20160401004740,36.3210555556,139.2841944444,491,0,0,0,90,2,
20160401004741,36.3209444444,139.2841944444,490,0,0,0,90,2,
20160401004742,36.3208333333,139.2841944444,488,0,0,0,90,2,
20160401004743,36.3207222222,139.2841944444,486,0,0,0,90,2,
20160401004744,36.3205833333,139.2841944444,485,0,0,0,90,2,
20160401004745,36.3204722222,139.2841666667,483,0,0,0,90,2,
20160401004746,36.3203611111,139.2841666667,480,0,0,0,90,2,
20160401004747,36.32025,139.2841666667,478,0,0,0,90,2,
20160401004748,36.3201111111,139.2841666667,476,0,0,0,90,2,
20160401004749,36.32,139.2841388889,473,0,0,0,90,2,
20160401004750,36.3198888889,139.2841388889,468,0,0,0,90,2,
20160401004751,36.3198055556,139.2841388889,463,0,0,0,90,2,
20160401004752,36.3196944444,139.2841111111,454,0,0,0,90,2,
20160401004753,36.3196111111,139.2841111111,445,0,0,0,90,2,
20160401004754,36.3195277778,139.2841111111,421,0,0,0,90,2,
20160401004755,36.3194444444,139.2840833333,378,0,0,0,90,2,
20160401004756,36.3193333333,139.2840833333,318,0,0,0,90,2,
20160401004757,36.31925,139.2840833333,257,0,0,0,90,2,
20160401004758,36.3191666667,139.2840555556,200,0,0,0,90,2,
20160401004759,36.3190833333,139.2840555556,148,0,0,0,90,2,
20160401004800,36.3189722222,139.2840555556,102,0,0,0,90,2,
20160401004801,36.3188888889,139.2840277778,80,0,0,0,90,2,
20160401004802,36.3188888889,139.2840277778,57,0,0,0,90,2,
20160401004803,36.3188611111,139.2840277778,24,0,0,0,90,2,
20160401004804,36.3188333333,139.2840277778,0,0,0,0,90,2,
20160401004841,36.3188333333,139.2840277778,22,0,0,0,90,2,
20160401004842,36.3188333333,139.2840833333,30,0,0,0,90,2,
20160401004843,36.3188055556,139.2841111111,38,0,0,0,90,2,
20160401004844,36.3188055556,139.2841666667,49,0,0,0,90,2,
20160401004845,36.3188055556,139.2841944444,106,0,0,0,90,2,
20160401004846,36.3187777778,139.28425,131,0,0,0,90,2,
20160401004847,36.3187777778,139.2842777778,130,0,0,0,90,2,
20160401004848,36.3187777778,139.2843333333,149,0,0,0,90,2,
20160401004849,36.31875,139.2843611111,200,0,0,0,90,2,
20160401004850,36.31875,139.2844166667,249,0,0,0,90,2,
20160401004851,36.31875,139.2844444444,275,0,0,0,90,2,
20160401004852,36.3187222222,139.2845,273,0,0,0,90,2,
20160401004853,36.3187222222,139.2845277778,291,0,0,0,90,2,
20160401004854,36.3187222222,139.2845833333,324,0,0,0,90,2,
20160401004855,36.3186944444,139.2846111111,358,0,0,0,90,2,
20160401004856,36.3186944444,139.2846666667,380,0,0,0,90,2,
20160401004857,36.3186944444,139.2848055556,382,0,0,0,90,2,
20160401004858,36.3186666667,139.2849166667,383,0,0,0,90,2,
20160401004859,36.3186666667,139.2850555556,397,0,0,0,90,2,
20160401004900,36.3186388889,139.2851666667,412,0,0,0,90,2,
20160401004901,36.3186388889,139.2853055556,426,0,0,0,90,2,
20160401004902,36.3186111111,139.2854444444,440,0,0,0,90,2,
20160401004903,36.3186111111,139.2855555556,448,0,0,0,90,2,
20160401004904,36.3185833333,139.2856944444,455,0,0,0,90,2,
20160401004905,36.3185833333,139.2858333333,463,0,0,0,90,2,
20160401004906,36.3185555556,139.2859444444,467,0,0,0,90,2,
20160401004907,36.3185555556,139.2860833333,472,0,0,0,90,2,
20160401004908,36.3185555556,139.2861944444,476,0,0,0,90,2,
20160401004909,36.3185277778,139.2863333333,480,0,0,0,90,2,
20160401004910,36.3185277778,139.2864722222,481,0,0,0,90,2,
20160401004911,36.3185,139.2866388889,482,0,0,0,90,2,
20160401004912,36.3185,139.2867777778,483,0,0,0,90,2,
20160401004913,36.3184722222,139.2869166667,484,0,0,0,90,2,
20160401004914,36.3184722222,139.2870555556,486,0,0,0,90,2,
20160401004915,36.3184444444,139.2872222222,487,0,0,0,90,2,
20160401004916,36.3184444444,139.2873611111,488,0,0,0,90,2,
20160401004917,36.3184166667,139.2875,489,0,0,0,90,2,
20160401004918,36.3184166667,139.2876388889,490,0,0,0,90,2,
20160401004919,36.3183888889,139.2878055556,491,0,0,0,90,2,
20160401004920,36.3183888889,139.2879444444,492,0,0,0,90,2,
20160401004921,36.3183611111,139.2880833333,492,0,0,0,90,2,
20160401004922,36.3183333333,139.28825,493,0,0,0,90,2,
20160401004923,36.3183055556,139.2883888889,494,0,0,0,90,2,
20160401004924,36.3182777778,139.2885277778,494,0,0,0,90,2,
20160401004925,36.3182777778,139.2886944444,495,0,0,0,90,2,
20160401004926,36.31825,139.2888333333,495,0,0,0,90,2,
20160401004927,36.3182222222,139.289,496,0,0,0,90,2,
20160401004928,36.3182222222,139.2891388889,497,0,0,0,90,2,
20160401004929,36.3181944444,139.2892777778,497,0,0,0,90,2,
20160401004930,36.3181666667,139.2894444444,498,0,0,0,90,2,
20160401004931,36.3181388889,139.2895833333,499,0,0,0,90,2,
20160401004932,36.3181111111,139.2897222222,499,0,0,0,90,2,
20160401004933,36.3181111111,139.2898888889,500,0,0,0,90,2,
20160401004934,36.3180833333,139.2900277778,501,0,0,0,90,2,
20160401004935,36.3180555556,139.2901666667,501,0,0,0,90,2,
20160401004936,36.3180555556,139.2903055556,502,0,0,0,90,2,
20160401004937,36.3180277778,139.2904722222,502,0,0,0,90,2,
20160401004938,36.318,139.2906111111,503,0,0,0,90,2,
20160401004939,36.3179722222,139.29075,503,0,0,0,90,2,
20160401004940,36.3179444444,139.2908888889,504,0,0,0,90,2,
20160401004941,36.3179444444,139.2910555556,496,0,0,0,90,2,
20160401004942,36.3179166667,139.2911944444,488,0,0,0,90,2,
20160401004943,36.3178888889,139.2913333333,480,0,0,0,90,2,
20160401004944,36.3178888889,139.2914722222,472,0,0,0,90,2,
20160401004945,36.3178611111,139.2916111111,465,0,0,0,90,2,
20160401004946,36.3178333333,139.29175,457,0,0,0,90,2,
20160401004947,36.3178055556,139.2918888889,449,0,0,0,90,2,
20160401004948,36.3177777778,139.2920277778,441,0,0,0,90,2,
20160401004949,36.3177777778,139.2921666667,431,0,0,0,90,2,
20160401004950,36.31775,139.2923055556,421,0,0,0,90,2,
20160401004951,36.3177222222,139.2924444444,411,0,0,0,90,2,
20160401004952,36.3177222222,139.2925277778,398,0,0,0,90,2,
20160401004953,36.3176944444,139.2926111111,385,0,0,0,90,2,
20160401004954,36.3176666667,139.2927222222,372,0,0,0,90,2,
20160401004955,36.3176388889,139.2928055556,359,0,0,0,90,2,
20160401004956,36.3176111111,139.2928888889,328,0,0,0,90,2,
20160401004957,36.3176111111,139.2929722222,298,0,0,0,90,2,
20160401004958,36.3175833333,139.2930833333,260,0,0,0,90,2,
20160401004959,36.3175833333,139.2931666667,221,0,0,0,90,2,
20160401005000,36.3175833333,139.29325,180,0,0,0,90,2,
20160401005001,36.3175833333,139.2933333333,138,0,0,0,90,2,
20160401005002,36.3175833333,139.2934444444,99,0,0,0,90,2,
20160401005003,36.3175555556,139.2935277778,75,0,0,0,90,2,
20160401005004,36.3175555556,139.2936111111,51,0,0,0,90,2,
20160401005005,36.3175555556,139.2936111111,32,0,0,0,90,2,
20160401005006,36.3175555556,139.2936111111,25,0,0,0,90,2,
20160401005007,36.3175555556,139.2936388889,17,0,0,0,90,2,
